Order_ID,Product_Category,Country,Quantity,Delivery_Time_Days,Column1,Customer_Rating,Year, Unit_Price_USD ,Order_Amount,Return_Rate_%
3868,Home & Kitchen,USA,6,8,8.69,2.6,2020,$95 ,$570 ,8.69%
3869,Home & Kitchen,Germany,3,5,8.69,4.1,2018,$68 ,$204 ,8.69%
3870,Clothing,Kenya,4,1,0.64,3,2023,$133 ,$532 ,0.64%
3871,Clothing,UK,10,12,8.46,3.9,2012,$105 ,"$1,050 ",8.46%
3872,Electronics,Brazil,5,2,6.07,3,2020,"$1,984 ","$9,920 ",6.07%
3873,Home & Kitchen,China,9,1,3.8,3.4,2024,$350 ,"$3,150 ",3.80%
3874,Clothing,India,6,6,0.57,4,2020,$10 ,$60 ,0.57%
3875,Beauty & Health,USA,4,9,6.78,3.4,2010,$80 ,$320 ,6.78%
3876,Clothing,USA,7,11,3.28,3.5,2024,$82 ,$574 ,3.28%
3877,Clothing,Nigeria,2,7,4.68,4.2,2011,$70 ,$140 ,4.68%
3878,Home & Kitchen,France,4,5,6.82,4.8,2012,$140 ,$560 ,6.82%
3879,Home & Kitchen,USA,5,12,9.12,2.5,2011,$21 ,$105 ,9.12%
3880,Sports & Outdoors,France,4,13,8.25,3.3,2015,$945 ,"$3,780 ",8.25%
3881,Beauty & Health,Germany,4,3,4.51,1.3,2022,$19 ,$76 ,4.51%
3882,Home & Kitchen,UK,9,12,3.88,2.4,2024,$122 ,"$1,098 ",3.88%
3883,Electronics,Egypt,2,12,2.4,2.6,2023,$359 ,$718 ,2.40%
3884,Beauty & Health,India,6,8,3.72,4.3,2016,$67 ,$402 ,3.72%
3885,Beauty & Health,USA,8,10,1.11,3.1,2014,$74 ,$592 ,1.11%
3886,Home & Kitchen,South Africa,8,4,9.71,3.9,2014,$52 ,$416 ,9.71%
3887,Beauty & Health,France,7,9,5.74,1.1,2016,$51 ,$357 ,5.74%
3888,Home & Kitchen,Nigeria,10,5,1.28,2.9,2015,$202 ,"$2,020 ",1.28%
3889,Clothing,Brazil,4,14,3.53,4.6,2021,$11 ,$44 ,3.53%
3890,Sports & Outdoors,Nigeria,7,6,5.47,1.9,2017,$728 ,"$5,096 ",5.47%
3891,Clothing,USA,10,5,5.33,1.1,2018,$17 ,$170 ,5.33%
3892,Home & Kitchen,Kenya,6,10,0.36,2.7,2011,$65 ,$390 ,0.36%
3893,Home & Kitchen,Egypt,6,12,9.51,3.8,2021,$387 ,"$2,322 ",9.51%
3894,Clothing,UK,2,11,2.75,2.8,2011,$121 ,$242 ,2.75%
3895,Electronics,South Africa,8,7,0.16,2.8,2024,$630 ,"$5,040 ",0.16%
3896,Electronics,Kenya,8,7,0.76,3.7,2010,$449 ,"$3,592 ",0.76%
3897,Electronics,Nigeria,7,1,5.8,2,2016,"$1,882 ","$13,174 ",5.80%
3898,Home & Kitchen,France,9,2,1.38,4,2020,$45 ,$405 ,1.38%
3899,Beauty & Health,France,8,7,0.42,1.6,2024,$84 ,$672 ,0.42%
3900,Home & Kitchen,Kenya,9,8,3.8,2.6,2023,$372 ,"$3,348 ",3.80%
3901,Beauty & Health,France,9,4,6.23,3.6,2013,$26 ,$234 ,6.23%
3902,Clothing,Nigeria,6,6,1.12,4.3,2024,$42 ,$252 ,1.12%
3903,Sports & Outdoors,Kenya,2,11,3.13,4.2,2018,$773 ,"$1,546 ",3.13%
3904,Beauty & Health,Nigeria,7,12,4.18,3.9,2015,$90 ,$630 ,4.18%
3905,Electronics,South Africa,3,10,1.59,2.4,2021,$811 ,"$2,433 ",1.59%
3906,Home & Kitchen,Egypt,7,3,5.06,1.5,2016,$179 ,"$1,253 ",5.06%
3907,Clothing,Brazil,9,7,0.85,1.9,2022,$149 ,"$1,341 ",0.85%
3908,Electronics,South Africa,10,11,0.47,4.5,2016,"$1,493 ","$14,930 ",0.47%
3909,Clothing,South Africa,10,3,5.2,4.4,2017,$73 ,$730 ,5.20%
3910,Sports & Outdoors,France,2,11,2.48,4.8,2013,$428 ,$856 ,2.48%
3911,Home & Kitchen,USA,6,7,0.95,1.3,2012,$452 ,"$2,712 ",0.95%
3912,Home & Kitchen,Ghana,6,12,4.24,3.1,2012,$299 ,"$1,794 ",4.24%
3913,Sports & Outdoors,France,9,11,9.15,3.6,2019,$32 ,$288 ,9.15%
3914,Home & Kitchen,USA,9,12,7.24,3.8,2017,$40 ,$360 ,7.24%
3915,Beauty & Health,Nigeria,5,11,8.16,3.6,2021,$26 ,$130 ,8.16%
3916,Clothing,Ghana,5,8,8.72,4.1,2024,$102 ,$510 ,8.72%
3917,Electronics,France,9,3,9.73,2.4,2022,$175 ,"$1,575 ",9.73%
3918,Sports & Outdoors,China,8,2,7.63,1.7,2024,$385 ,"$3,080 ",7.63%
3919,Beauty & Health,Ghana,7,12,6.08,1.8,2012,$96 ,$672 ,6.08%
3920,Electronics,Ghana,8,6,3.65,1,2017,$940 ,"$7,520 ",3.65%
3921,Electronics,Germany,6,4,1.82,2.4,2011,$986 ,"$5,916 ",1.82%
3922,Sports & Outdoors,Egypt,3,8,6.87,1.4,2024,$285 ,$855 ,6.87%
3923,Beauty & Health,Germany,7,13,9.95,2.3,2014,$52 ,$364 ,9.95%
3924,Electronics,USA,8,14,4.67,3.5,2014,$598 ,"$4,784 ",4.67%
3925,Electronics,UK,8,2,7.24,4.6,2016,"$1,293 ","$10,344 ",7.24%
3926,Beauty & Health,Kenya,1,4,4.95,4.4,2014,$94 ,$94 ,4.95%
3927,Home & Kitchen,China,7,2,4.32,2,2018,$259 ,"$1,813 ",4.32%
3928,Electronics,Brazil,3,14,4.1,1.5,2012,"$1,351 ","$4,053 ",4.10%
3929,Clothing,UK,2,2,5.05,1.8,2018,$196 ,$392 ,5.05%
3930,Beauty & Health,Kenya,2,2,3.67,4.9,2010,$57 ,$114 ,3.67%
3931,Electronics,USA,8,1,7.49,3.2,2012,$779 ,"$6,232 ",7.49%
3932,Sports & Outdoors,India,9,4,8.74,1.7,2013,$222 ,"$1,998 ",8.74%
3933,Clothing,USA,3,2,8.83,4.4,2015,$199 ,$597 ,8.83%
3934,Electronics,Nigeria,3,9,2.28,2.6,2019,$617 ,"$1,851 ",2.28%
3935,Clothing,Brazil,6,9,8.96,4.6,2017,$141 ,$846 ,8.96%
3936,Clothing,India,10,11,3.42,2,2016,$100 ,"$1,000 ",3.42%
3937,Home & Kitchen,Egypt,1,11,3.09,2.6,2017,$325 ,$325 ,3.09%
3938,Clothing,Ghana,6,7,7.27,3,2015,$135 ,$810 ,7.27%
3939,Home & Kitchen,Germany,3,6,3.05,4.6,2015,$486 ,"$1,458 ",3.05%
3940,Beauty & Health,Germany,4,12,0.53,4.5,2023,$73 ,$292 ,0.53%
3941,Home & Kitchen,USA,9,3,3.74,3.3,2015,$256 ,"$2,304 ",3.74%
3942,Sports & Outdoors,Germany,3,14,7.21,1.9,2012,$521 ,"$1,563 ",7.21%
3943,Electronics,China,1,12,3.27,2.6,2023,$860 ,$860 ,3.27%
3944,Beauty & Health,China,3,14,6.3,4.9,2019,$7 ,$21 ,6.30%
3945,Beauty & Health,China,7,7,6.6,3.4,2024,$11 ,$77 ,6.60%
3946,Sports & Outdoors,India,7,1,7.34,4.1,2013,$107 ,$749 ,7.34%
3947,Home & Kitchen,USA,5,9,8.97,2.8,2020,$100 ,$500 ,8.97%
3948,Electronics,Ghana,1,4,4.33,3.1,2015,"$1,007 ","$1,007 ",4.33%
3949,Home & Kitchen,USA,8,6,1.66,2.7,2022,$369 ,"$2,952 ",1.66%
3950,Clothing,Nigeria,10,6,3.19,3.8,2016,$154 ,"$1,540 ",3.19%
3951,Home & Kitchen,Egypt,8,11,4.32,4.4,2012,$465 ,"$3,720 ",4.32%
3952,Beauty & Health,South Africa,10,3,7.14,3,2013,$79 ,$790 ,7.14%
3953,Electronics,France,10,4,0.13,2.9,2015,"$1,833 ","$18,330 ",0.13%
3954,Home & Kitchen,India,10,13,3.16,2.4,2010,$377 ,"$3,770 ",3.16%
3955,Electronics,Egypt,2,11,7.8,1.7,2020,"$1,287 ","$2,574 ",7.80%
3956,Electronics,Egypt,10,10,6.71,4.8,2024,$756 ,"$7,560 ",6.71%
3957,Clothing,UK,3,3,7.32,2.3,2016,$95 ,$285 ,7.32%
3958,Clothing,Brazil,4,13,8.12,4.2,2022,$10 ,$40 ,8.12%
3959,Beauty & Health,Brazil,1,6,7.83,3.9,2024,$71 ,$71 ,7.83%
3960,Sports & Outdoors,India,4,1,6.82,4.2,2020,$483 ,"$1,932 ",6.82%
3961,Electronics,China,5,8,4.4,4.7,2010,"$1,990 ","$9,950 ",4.40%
3962,Sports & Outdoors,Kenya,3,8,9.84,3.5,2020,$481 ,"$1,443 ",9.84%
3963,Beauty & Health,France,10,9,5.69,4.6,2022,$53 ,$530 ,5.69%
3964,Electronics,Ghana,2,6,2.03,1.7,2021,$918 ,"$1,836 ",2.03%
3965,Electronics,China,6,1,2.93,3.5,2022,"$1,450 ","$8,700 ",2.93%
3966,Sports & Outdoors,India,8,3,6.94,4.1,2021,$493 ,"$3,944 ",6.94%
3967,Home & Kitchen,South Africa,7,1,9.25,2.1,2022,$390 ,"$2,730 ",9.25%
3968,Clothing,South Africa,1,13,1.79,4,2019,$180 ,$180 ,1.79%
3969,Home & Kitchen,India,4,5,0.82,4.1,2020,$382 ,"$1,528 ",0.82%
3970,Sports & Outdoors,Brazil,3,3,8.82,4.3,2025,$306 ,$918 ,8.82%
3971,Clothing,Egypt,6,14,9.15,2.3,2024,$33 ,$198 ,9.15%
3972,Home & Kitchen,Nigeria,9,2,2.76,3.7,2020,$225 ,"$2,025 ",2.76%
3973,Clothing,Kenya,9,3,3.77,2.2,2018,$46 ,$414 ,3.77%
3974,Electronics,USA,7,9,6.6,4,2019,"$1,572 ","$11,004 ",6.60%
3975,Home & Kitchen,Kenya,9,11,3.3,2.9,2018,$487 ,"$4,383 ",3.30%
3976,Clothing,UK,8,8,8.77,3.4,2020,$72 ,$576 ,8.77%
3977,Clothing,Kenya,5,13,1.08,2.7,2018,$65 ,$325 ,1.08%
3978,Clothing,Egypt,9,3,0.38,1.6,2013,$27 ,$243 ,0.38%
3979,Home & Kitchen,Ghana,7,11,2.08,1.7,2011,$376 ,"$2,632 ",2.08%
3980,Beauty & Health,Egypt,5,2,2.86,1.3,2016,$69 ,$345 ,2.86%
3981,Home & Kitchen,Brazil,8,5,1.13,3.5,2022,$427 ,"$3,416 ",1.13%
3982,Sports & Outdoors,Ghana,7,12,0.66,4.4,2013,$608 ,"$4,256 ",0.66%
3983,Home & Kitchen,Germany,9,12,7.56,1.1,2023,$274 ,"$2,466 ",7.56%
3984,Clothing,Ghana,10,13,1.64,1.3,2014,$130 ,"$1,300 ",1.64%
3985,Electronics,Kenya,1,12,9.14,2.8,2010,"$1,007 ","$1,007 ",9.14%
3986,Home & Kitchen,Kenya,9,1,3.68,4,2020,$198 ,"$1,782 ",3.68%
3987,Home & Kitchen,Kenya,7,4,6.71,1.6,2021,$62 ,$434 ,6.71%
3988,Clothing,Germany,1,8,2.25,2.1,2019,$156 ,$156 ,2.25%
3989,Electronics,Brazil,1,1,2.4,1.9,2022,"$1,917 ","$1,917 ",2.40%
3990,Electronics,USA,5,5,5.75,2.6,2015,"$1,999 ","$9,995 ",5.75%
3991,Sports & Outdoors,China,8,12,5.61,1.9,2021,$825 ,"$6,600 ",5.61%
3992,Home & Kitchen,France,9,4,7.69,2.4,2024,$94 ,$846 ,7.69%
3993,Electronics,Brazil,6,6,7.58,3.9,2016,"$1,871 ","$11,226 ",7.58%
3994,Electronics,China,10,7,6.71,3.4,2012,"$1,532 ","$15,320 ",6.71%
3995,Beauty & Health,Kenya,8,9,4.49,1.3,2019,$60 ,$480 ,4.49%
3996,Beauty & Health,India,6,1,8.91,3.6,2011,$78 ,$468 ,8.91%
3997,Electronics,China,6,11,6.23,2.9,2022,$328 ,"$1,968 ",6.23%
3998,Sports & Outdoors,Brazil,4,10,9.9,4.7,2021,$303 ,"$1,212 ",9.90%
3999,Electronics,UK,5,4,8.19,2.2,2021,"$1,696 ","$8,480 ",8.19%
4000,Clothing,South Africa,2,6,0.44,3.9,2025,$98 ,$196 ,0.44%
4001,Home & Kitchen,South Africa,3,10,3.21,3.9,2019,$103 ,$309 ,3.21%
4002,Sports & Outdoors,India,3,7,5.72,1.9,2016,$966 ,"$2,898 ",5.72%
4003,Clothing,France,5,7,7.21,4.6,2025,$149 ,$745 ,7.21%
4004,Sports & Outdoors,France,5,8,5.5,3,2010,$283 ,"$1,415 ",5.50%
4005,Clothing,USA,6,14,7.86,3.7,2011,$131 ,$786 ,7.86%
4006,Home & Kitchen,UK,5,10,2.83,1.6,2012,$117 ,$585 ,2.83%
4007,Home & Kitchen,Egypt,6,8,1.84,2,2013,$456 ,"$2,736 ",1.84%
4008,Beauty & Health,Brazil,8,8,0.54,3.3,2024,$92 ,$736 ,0.54%
4009,Clothing,Ghana,2,8,5.73,2.3,2014,$32 ,$64 ,5.73%
4010,Beauty & Health,Ghana,4,12,6.89,3,2025,$41 ,$164 ,6.89%
4011,Clothing,Egypt,6,8,3.26,2.5,2013,$20 ,$120 ,3.26%
4012,Beauty & Health,South Africa,5,6,6.14,3.6,2024,$21 ,$105 ,6.14%
4013,Home & Kitchen,Egypt,1,9,0.52,2.9,2019,$490 ,$490 ,0.52%
4014,Sports & Outdoors,Brazil,9,3,0.99,1,2012,$971 ,"$8,739 ",0.99%
4015,Beauty & Health,China,3,6,7.02,3.6,2010,$57 ,$171 ,7.02%
4016,Clothing,UK,2,5,3.68,2.7,2024,$139 ,$278 ,3.68%
4017,Clothing,Kenya,9,8,6.71,2.4,2016,$38 ,$342 ,6.71%
4018,Home & Kitchen,Germany,7,4,8.32,1.4,2021,$327 ,"$2,289 ",8.32%
4019,Clothing,India,5,4,8.53,1.9,2019,$171 ,$855 ,8.53%
4020,Electronics,Kenya,6,13,1.72,1.9,2015,$689 ,"$4,134 ",1.72%
4021,Sports & Outdoors,Germany,4,10,4.86,4.7,2011,$141 ,$564 ,4.86%
4022,Beauty & Health,Ghana,1,11,7.34,2.7,2011,$86 ,$86 ,7.34%
4023,Sports & Outdoors,India,4,10,7.74,1.2,2012,$368 ,"$1,472 ",7.74%
4024,Home & Kitchen,France,9,13,7.85,1.6,2017,$16 ,$144 ,7.85%
4025,Beauty & Health,China,1,5,2.28,1.3,2017,$79 ,$79 ,2.28%
4026,Beauty & Health,Brazil,10,11,1.93,3.4,2019,$35 ,$350 ,1.93%
4027,Electronics,Kenya,3,13,5.9,1.7,2024,$728 ,"$2,184 ",5.90%
4028,Home & Kitchen,Egypt,5,13,7.41,3,2019,$383 ,"$1,915 ",7.41%
4029,Clothing,UK,7,6,3.19,2.5,2019,$53 ,$371 ,3.19%
4030,Electronics,UK,9,11,1.05,4.2,2025,"$1,981 ","$17,829 ",1.05%
4031,Electronics,South Africa,6,4,7.17,2.3,2021,"$1,051 ","$6,306 ",7.17%
4032,Sports & Outdoors,UK,3,2,3,2.8,2019,$501 ,"$1,503 ",3.00%
4033,Sports & Outdoors,UK,7,12,1.66,3.9,2020,$969 ,"$6,783 ",1.66%
4034,Sports & Outdoors,France,4,12,1.48,2.7,2023,$968 ,"$3,872 ",1.48%
4035,Electronics,Egypt,3,14,3.15,4.2,2021,"$1,749 ","$5,247 ",3.15%
4036,Clothing,Ghana,7,2,5.93,3.6,2017,$83 ,$581 ,5.93%
4037,Beauty & Health,UK,7,12,3.58,2.6,2016,$80 ,$560 ,3.58%
4038,Sports & Outdoors,Ghana,4,3,0.21,3,2023,$260 ,"$1,040 ",0.21%
4039,Clothing,France,7,2,0.97,4.9,2011,$55 ,$385 ,0.97%
4040,Home & Kitchen,UK,2,1,2.91,3.6,2010,$68 ,$136 ,2.91%
4041,Sports & Outdoors,India,1,14,6.6,4.6,2015,$690 ,$690 ,6.60%
4042,Beauty & Health,Brazil,2,8,0.99,1.7,2020,$87 ,$174 ,0.99%
4043,Home & Kitchen,South Africa,4,12,5.61,2.9,2017,$123 ,$492 ,5.61%
4044,Home & Kitchen,Kenya,8,5,1.2,4.6,2010,$294 ,"$2,352 ",1.20%
4045,Beauty & Health,Brazil,3,10,2.12,2.3,2012,$29 ,$87 ,2.12%
4046,Sports & Outdoors,Nigeria,10,1,1.72,4.9,2024,$694 ,"$6,940 ",1.72%
4047,Electronics,India,6,13,0.67,1.4,2010,"$1,180 ","$7,080 ",0.67%
4048,Beauty & Health,USA,6,9,6.71,4.6,2019,$76 ,$456 ,6.71%
4049,Beauty & Health,UK,9,8,4.63,2.8,2018,$73 ,$657 ,4.63%
4050,Beauty & Health,Ghana,9,4,8.31,1.3,2016,$90 ,$810 ,8.31%
4051,Home & Kitchen,USA,4,8,0.99,4.5,2023,$42 ,$168 ,0.99%
4052,Clothing,Germany,9,13,1.45,2,2017,$42 ,$378 ,1.45%
4053,Electronics,UK,6,12,3.06,1.1,2018,$408 ,"$2,448 ",3.06%
4054,Sports & Outdoors,Nigeria,2,13,7.66,1.5,2012,$653 ,"$1,306 ",7.66%
4055,Sports & Outdoors,France,10,10,3.06,3.6,2019,$547 ,"$5,470 ",3.06%
4056,Clothing,South Africa,6,7,4.08,4.9,2020,$163 ,$978 ,4.08%
4057,Beauty & Health,Nigeria,2,11,3.02,1.4,2011,$16 ,$32 ,3.02%
4058,Electronics,Ghana,8,11,0.8,2.8,2015,"$1,466 ","$11,728 ",0.80%
4059,Sports & Outdoors,France,4,7,9.39,1.7,2014,$237 ,$948 ,9.39%
4060,Sports & Outdoors,China,5,1,5.49,4,2013,$636 ,"$3,180 ",5.49%
4061,Beauty & Health,Kenya,8,6,7.88,1.5,2015,$81 ,$648 ,7.88%
4062,Clothing,France,8,13,6.58,2,2024,$96 ,$768 ,6.58%
4063,Electronics,UK,6,4,5.14,1.8,2015,$130 ,$780 ,5.14%
4064,Clothing,USA,4,14,0.9,3.2,2021,$109 ,$436 ,0.90%
4065,Clothing,USA,1,10,6.43,4.5,2012,$164 ,$164 ,6.43%
4066,Electronics,Ghana,7,10,1.55,3,2023,$903 ,"$6,321 ",1.55%
4067,Electronics,France,8,10,4.14,1.2,2011,"$1,438 ","$11,504 ",4.14%
4068,Sports & Outdoors,Nigeria,9,11,6.29,3.3,2018,$514 ,"$4,626 ",6.29%
4069,Sports & Outdoors,India,2,12,7.82,4.2,2017,$637 ,"$1,274 ",7.82%
4070,Electronics,Ghana,1,2,6.85,1.5,2023,$570 ,$570 ,6.85%
4071,Home & Kitchen,China,4,10,6.72,1.3,2013,$244 ,$976 ,6.72%
4072,Sports & Outdoors,South Africa,5,7,1.49,1.8,2015,$534 ,"$2,670 ",1.49%
4073,Home & Kitchen,Ghana,10,9,3.46,4,2012,$236 ,"$2,360 ",3.46%
4074,Electronics,Ghana,1,13,0.43,3.4,2025,"$1,756 ","$1,756 ",0.43%
4075,Sports & Outdoors,Kenya,5,5,7.19,3.2,2020,$691 ,"$3,455 ",7.19%
4076,Clothing,Brazil,6,8,9.53,2,2017,$24 ,$144 ,9.53%
4077,Electronics,UK,3,5,2.64,2.3,2012,"$1,097 ","$3,291 ",2.64%
4078,Beauty & Health,Kenya,7,14,0.88,4.9,2011,$79 ,$553 ,0.88%
4079,Home & Kitchen,USA,6,7,4.76,2,2024,$208 ,"$1,248 ",4.76%
4080,Electronics,USA,4,7,8.57,4.6,2016,"$1,853 ","$7,412 ",8.57%
4081,Electronics,India,3,9,5.52,3.3,2023,"$1,314 ","$3,942 ",5.52%
4082,Sports & Outdoors,Germany,5,3,0.47,1.5,2025,$271 ,"$1,355 ",0.47%
4083,Sports & Outdoors,Germany,3,14,9.74,2.9,2012,$757 ,"$2,271 ",9.74%
4084,Sports & Outdoors,India,10,1,8.29,4.8,2022,$20 ,$200 ,8.29%
4085,Beauty & Health,Nigeria,9,2,1.32,2.7,2018,$79 ,$711 ,1.32%
4086,Sports & Outdoors,USA,9,12,9.22,4.5,2024,$664 ,"$5,976 ",9.22%
4087,Electronics,Brazil,6,6,4.51,2,2012,"$1,213 ","$7,278 ",4.51%
4088,Sports & Outdoors,Kenya,6,14,3.72,3.3,2024,$537 ,"$3,222 ",3.72%
4089,Clothing,South Africa,4,10,4.61,4.4,2017,$142 ,$568 ,4.61%
4090,Sports & Outdoors,Brazil,4,10,8.35,4.7,2011,$135 ,$540 ,8.35%
4091,Beauty & Health,China,2,12,6.59,2.9,2018,$77 ,$154 ,6.59%
4092,Clothing,India,10,13,0.59,3.6,2010,$165 ,"$1,650 ",0.59%
4093,Electronics,Germany,4,14,9.58,1,2021,$822 ,"$3,288 ",9.58%
4094,Electronics,France,8,9,1.48,2,2012,$168 ,"$1,344 ",1.48%
4095,Home & Kitchen,Brazil,10,3,7.46,2.1,2020,$485 ,"$4,850 ",7.46%
4096,Clothing,India,2,10,6.36,1.4,2023,$53 ,$106 ,6.36%
4097,Home & Kitchen,Brazil,9,2,1.88,2.1,2011,$158 ,"$1,422 ",1.88%
4098,Clothing,China,1,11,1.71,2.3,2022,$159 ,$159 ,1.71%
4099,Clothing,Brazil,2,1,8.7,4.9,2023,$160 ,$320 ,8.70%
4100,Beauty & Health,Brazil,2,2,4.2,3.7,2022,$47 ,$94 ,4.20%
4101,Home & Kitchen,Brazil,6,3,6.55,2.7,2021,$82 ,$492 ,6.55%
4102,Beauty & Health,Germany,7,7,5.04,5,2024,$47 ,$329 ,5.04%
4103,Clothing,USA,3,2,7.27,1.6,2016,$163 ,$489 ,7.27%
4104,Electronics,Ghana,9,13,4.79,2.9,2014,"$1,420 ","$12,780 ",4.79%
4105,Clothing,Brazil,5,5,2.87,3.6,2024,$79 ,$395 ,2.87%
4106,Beauty & Health,Brazil,5,2,3.63,1.2,2017,$35 ,$175 ,3.63%
4107,Home & Kitchen,UK,4,7,8.59,3.9,2011,$31 ,$124 ,8.59%
4108,Home & Kitchen,USA,9,10,4.68,1.4,2017,$151 ,"$1,359 ",4.68%
4109,Beauty & Health,Ghana,8,8,2.13,1.6,2016,$95 ,$760 ,2.13%
4110,Home & Kitchen,South Africa,4,8,9.35,1.6,2021,$325 ,"$1,300 ",9.35%
4111,Sports & Outdoors,South Africa,4,13,7.97,4.7,2020,$537 ,"$2,148 ",7.97%
4112,Electronics,France,2,8,0.56,3.7,2014,"$1,833 ","$3,666 ",0.56%
4113,Electronics,India,9,10,9.99,3.6,2011,"$1,571 ","$14,139 ",9.99%
4114,Electronics,Egypt,3,9,6.95,3.2,2019,$231 ,$693 ,6.95%
4115,Home & Kitchen,Kenya,4,1,1.6,2.2,2020,$377 ,"$1,508 ",1.60%
4116,Home & Kitchen,UK,7,12,2.37,3.5,2016,$465 ,"$3,255 ",2.37%
4117,Clothing,USA,10,1,6.92,2.6,2019,$97 ,$970 ,6.92%
4118,Clothing,USA,8,14,7.8,1.6,2013,$193 ,"$1,544 ",7.80%
4119,Electronics,Egypt,8,14,2.39,3.8,2013,"$1,141 ","$9,128 ",2.39%
4120,Sports & Outdoors,France,4,14,2.57,1.5,2017,$435 ,"$1,740 ",2.57%
4121,Clothing,Nigeria,7,10,3.07,1.8,2015,$57 ,$399 ,3.07%
4122,Clothing,Germany,10,2,5.98,4.3,2018,$38 ,$380 ,5.98%
4123,Home & Kitchen,France,1,11,1.72,3.6,2020,$430 ,$430 ,1.72%
4124,Sports & Outdoors,China,6,6,1.04,3.5,2024,$172 ,"$1,032 ",1.04%
4125,Electronics,Ghana,6,14,6.79,2.7,2011,$431 ,"$2,586 ",6.79%
4126,Clothing,France,6,1,7.79,2.6,2014,$72 ,$432 ,7.79%
4127,Sports & Outdoors,Egypt,2,5,5.01,3.8,2015,$796 ,"$1,592 ",5.01%
4128,Sports & Outdoors,Egypt,8,5,3.64,4,2017,$218 ,"$1,744 ",3.64%
4129,Electronics,Kenya,5,4,4.32,3,2013,"$1,649 ","$8,245 ",4.32%
4130,Sports & Outdoors,UK,5,11,3.88,4.9,2020,$807 ,"$4,035 ",3.88%
4131,Sports & Outdoors,China,2,5,9.6,4.8,2016,$999 ,"$1,998 ",9.60%
4132,Sports & Outdoors,Brazil,4,12,7.68,2.6,2020,$29 ,$116 ,7.68%
4133,Clothing,India,9,1,2.08,4.3,2016,$148 ,"$1,332 ",2.08%
4134,Electronics,South Africa,9,11,3.84,3.2,2013,$266 ,"$2,394 ",3.84%
4135,Sports & Outdoors,Egypt,6,11,5.44,3,2025,$166 ,$996 ,5.44%
4136,Sports & Outdoors,Kenya,9,6,6.13,1.2,2010,$422 ,"$3,798 ",6.13%
4137,Clothing,Germany,4,7,4.68,3.3,2012,$180 ,$720 ,4.68%
4138,Electronics,South Africa,1,8,8.1,4.6,2011,$544 ,$544 ,8.10%
4139,Home & Kitchen,Nigeria,2,2,7.68,4.1,2022,$84 ,$168 ,7.68%
4140,Clothing,USA,1,7,5.05,4.1,2022,$81 ,$81 ,5.05%
4141,Electronics,Germany,8,6,8.54,1.6,2021,$932 ,"$7,456 ",8.54%
4142,Sports & Outdoors,Nigeria,9,9,7.51,2.4,2012,$938 ,"$8,442 ",7.51%
4143,Electronics,South Africa,10,8,7.79,1.9,2014,$715 ,"$7,150 ",7.79%
4144,Electronics,Germany,6,14,9.56,2.3,2020,"$1,352 ","$8,112 ",9.56%
4145,Electronics,Kenya,2,11,2.66,3.3,2021,"$1,951 ","$3,902 ",2.66%
4146,Home & Kitchen,Nigeria,6,14,2.68,2.5,2010,$152 ,$912 ,2.68%
4147,Electronics,USA,9,4,8.89,3.2,2014,$418 ,"$3,762 ",8.89%
4148,Home & Kitchen,Brazil,3,14,7.72,2.8,2011,$400 ,"$1,200 ",7.72%
4149,Sports & Outdoors,Kenya,9,13,9.27,2.1,2025,$55 ,$495 ,9.27%
4150,Home & Kitchen,Ghana,2,9,0.63,1.4,2023,$132 ,$264 ,0.63%
4151,Sports & Outdoors,USA,5,1,6.28,4.6,2013,$274 ,"$1,370 ",6.28%
4152,Sports & Outdoors,UK,2,11,1.45,1,2015,$332 ,$664 ,1.45%
4153,Home & Kitchen,France,7,6,5.04,1,2025,$464 ,"$3,248 ",5.04%
4154,Clothing,China,10,8,1.56,4.3,2025,$88 ,$880 ,1.56%
4155,Beauty & Health,UK,9,11,1.28,5,2018,$24 ,$216 ,1.28%
4156,Electronics,India,7,11,0.12,3.9,2019,$397 ,"$2,779 ",0.12%
4157,Beauty & Health,Egypt,5,4,6.3,1.1,2015,$25 ,$125 ,6.30%
4158,Electronics,Brazil,4,2,3.59,1.9,2019,$577 ,"$2,308 ",3.59%
4159,Electronics,Ghana,4,11,1.05,4.9,2022,"$1,891 ","$7,564 ",1.05%
4160,Sports & Outdoors,Ghana,10,2,3.23,4.2,2020,$779 ,"$7,790 ",3.23%
4161,Electronics,France,8,10,1.69,3.3,2021,$571 ,"$4,568 ",1.69%
4162,Electronics,Nigeria,10,1,9.42,1.9,2011,"$1,061 ","$10,610 ",9.42%
4163,Home & Kitchen,France,10,5,3.2,1.1,2017,$180 ,"$1,800 ",3.20%
4164,Beauty & Health,Egypt,10,13,3.34,1.1,2014,$90 ,$900 ,3.34%
4165,Home & Kitchen,UK,10,6,8.4,3.4,2025,$363 ,"$3,630 ",8.40%
4166,Electronics,India,10,4,6.48,1.1,2018,$866 ,"$8,660 ",6.48%
4167,Sports & Outdoors,Ghana,1,4,7.1,5,2024,$609 ,$609 ,7.10%
4168,Home & Kitchen,UK,5,5,6.36,1.7,2019,$467 ,"$2,335 ",6.36%
4169,Home & Kitchen,USA,2,14,9.46,3.8,2018,$294 ,$588 ,9.46%
4170,Clothing,Brazil,9,5,2.07,1.6,2013,$35 ,$315 ,2.07%
4171,Electronics,Germany,7,14,9.89,3.2,2022,$485 ,"$3,395 ",9.89%
